txn_date,biller_id,txn_value,txn_amount,txn_count_amt_2000_2500
2025-06-16,B091,123000,754614721.87,3727
2025-06-16,B092,100345,613956601.03,2984
2025-06-16,B093,136637,836205831.71,4155
2025-06-16,B094,134350,835189031.55,4041
2025-06-16,B095,126352,776425361.33,3789
2025-06-16,B096,112061,682544567.73,3289
2025-06-16,B097,102090,632218792.43,3137
2025-06-16,B098,58590,364115043.61,1817
2025-06-16,B099,131987,808999416.9,3978
2025-06-16,B100,134876,824369645.37,3996
2025-06-17,B001,54634,334823982.85,1645
2025-06-17,B002,111933,682532511.27,3352
2025-06-17,B003,96358,586594887.46,2775
2025-06-17,B004,111861,693448004.5,3338
2025-06-17,B005,146183,900449337.33,4318
2025-06-17,B006,93193,570795598.46,2785
2025-06-17,B007,101471,622403787.4,3067
2025-06-17,B008,133322,817744981.42,3967
2025-06-17,B009,82143,507198767.61,2500
2025-06-17,B010,81280,494087653.08,2363
2025-06-17,B011,65074,397291888.56,1900
2025-06-17,B012,130703,806153252.72,4003
2025-06-17,B013,97827,599442248.6,2910
2025-06-17,B014,106099,649935071.51,3183
2025-06-17,B015,123200,760156877.26,3679
2025-06-17,B016,83936,517985791.68,2427
2025-06-17,B017,74819,462333832.78,2307
2025-06-17,B018,121158,736255580.59,3697
2025-06-17,B019,116421,723416506.79,3471
2025-06-17,B020,78251,480176085.63,2258
2025-06-17,B021,86866,535401592.42,2554
2025-06-17,B022,52410,327373050.93,1625
2025-06-17,B023,63802,394871022.81,1894
2025-06-17,B024,127508,782978121.57,3884
2025-06-17,B025,78271,480032535.03,2341
2025-06-17,B026,80300,491566091.01,2391
2025-06-17,B027,104252,635741324.92,3112
2025-06-17,B028,96477,592846366.49,2917
2025-06-17,B029,84778,517528129.34,2513
2025-06-17,B030,117773,729358930.62,3549
2025-06-17,B031,119032,735221118.53,3508
2025-06-17,B032,56086,346061097.06,1697
2025-06-17,B033,113642,703326862.32,3373
2025-06-17,B034,143159,876247583.48,4243
2025-06-17,B035,90271,552699306.33,2605
2025-06-17,B036,134354,823330302.69,4014
2025-06-17,B037,135590,840597054.41,4152
2025-06-17,B038,56307,344039392.52,1784
2025-06-17,B039,63528,391794335.05,1856
2025-06-17,B040,129949,803093460.75,3907
2025-06-17,B041,128955,787492702.67,3874
2025-06-17,B042,102691,624646411.85,3093
2025-06-17,B043,100402,610110178.26,3002
2025-06-17,B044,142858,871553264.05,4253
2025-06-17,B045,83511,510192167.35,2424
2025-06-17,B046,106098,654930144.22,3196
2025-06-17,B047,74047,449621310.6,2126
2025-06-17,B048,127468,783453303.86,3773
2025-06-17,B049,57675,351128285.32,1720
2025-06-17,B050,68786,424341013.51,2068
2025-06-17,B051,106098,651684529.39,3128
2025-06-17,B052,92982,573055127.83,2725
2025-06-17,B053,68566,418425684.84,2035
2025-06-17,B054,130189,795846626.02,3807
2025-06-17,B055,60394,372727002.55,1747
2025-06-17,B056,109683,674204351.77,3395
2025-06-17,B057,65878,406274652.32,1900
2025-06-17,B058,125489,763389644.35,3742
2025-06-17,B059,64356,394020301.86,1962
2025-06-17,B060,152291,936186203.62,4394
2025-06-17,B061,121215,743126941.55,3733
2025-06-17,B062,69900,432564440.07,2130
2025-06-17,B063,56932,353879030.85,1733
2025-06-17,B064,87133,529992705.68,2528
2025-06-17,B065,99719,615774453.45,2975
2025-06-17,B066,106886,653380065.17,3316
2025-06-17,B067,131643,813257165.49,3905
2025-06-17,B068,91350,555534585.33,2588
2025-06-17,B069,112128,686644808.06,3332
2025-06-17,B070,126172,775769604.08,3750
2025-06-17,B071,85414,521453415.06,2526
2025-06-17,B072,53877,333721539.53,1592
2025-06-17,B073,90787,549777794.09,2687
2025-06-17,B074,58376,360970110.44,1760
2025-06-17,B075,109984,673456891.14,3340
2025-06-17,B076,97950,599229254.05,2922
2025-06-17,B077,61804,375583086.92,1807
2025-06-17,B078,61025,372370478.46,1826
2025-06-17,B079,122429,753742474.56,3603
2025-06-17,B080,128166,779200087.09,3750
2025-06-17,B081,124567,760332343.07,3713
2025-06-17,B082,57312,353366138.9,1761
2025-06-17,B083,65049,390875985.93,1951
2025-06-17,B084,60159,370890603.06,1801
2025-06-17,B085,84334,512355458.98,2516
2025-06-17,B086,107993,665489352.33,3218
2025-06-17,B087,73385,450852601.31,2163
2025-06-17,B088,93690,578320971.28,2710
2025-06-17,B089,57563,352016135.72,1682
2025-06-17,B090,145475,895844929.59,4379
2025-06-17,B091,121036,732297755.1,3539
2025-06-17,B092,72343,442375313.97,2166
2025-06-17,B093,95060,585788406.74,2823
2025-06-17,B094,97664,598074646.45,2864
2025-06-17,B095,81713,503363058.08,2366
2025-06-17,B096,115782,709561313.67,3406
2025-06-17,B097,91100,566605993.84,2728
2025-06-17,B098,84072,514573237.11,2481
2025-06-17,B099,115210,711028064.28,3444
2025-06-17,B100,91443,563182314.81,2763
2025-06-18,B001,55206,342513625.81,1651
2025-06-18,B002,133342,814362936.63,3882
2025-06-18,B003,80746,493394031.83,2364
2025-06-18,B004,96744,598849284.47,2882
2025-06-18,B005,110137,677568879.24,3241
2025-06-18,B006,66586,407089287.11,1946
2025-06-18,B007,114751,706701052.21,3420
2025-06-18,B008,51827,321510073.85,1605
2025-06-18,B009,90441,553425406.79,2634
2025-06-18,B010,104015,643347774.03,3140
2025-06-18,B011,116804,714840592.87,3447
2025-06-18,B012,99887,618884909.65,2979
2025-06-18,B013,68983,422197165.61,2031
2025-06-18,B014,134211,832426866.95,4017
2025-06-18,B015,65939,407516808.04,1901
2025-06-18,B016,73433,453154843.26,2216
2025-06-18,B017,116647,722861734.43,3480
2025-06-18,B018,62497,384410921.93,1931
2025-06-18,B019,93624,567693849.67,2817
2025-06-18,B020,72059,441961399.14,2200
2025-06-18,B021,116793,718501988.06,3569
2025-06-18,B022,107235,658840973.15,3186
2025-06-18,B023,98554,606436159.53,2954
2025-06-18,B024,121858,742888998.2,3636
2025-06-18,B025,53110,333033439.34,1592
2025-06-18,B026,114586,707144043.99,3393
2025-06-18,B027,99975,609235330.78,2968
2025-06-18,B028,119201,729239249.34,3505
2025-06-18,B029,138377,859289331.84,4010
2025-06-18,B030,80496,500348100.66,2433
2025-06-18,B031,69526,433963887.05,2119
2025-06-18,B032,146872,901777503.48,4392
2025-06-18,B033,81423,499264224.33,2483
2025-06-18,B034,67452,411241413.38,2031
2025-06-18,B035,75230,461153617.21,2239
2025-06-18,B036,120962,745558247.54,3589
2025-06-18,B037,109213,679677376.65,3203
2025-06-18,B038,89823,546714577.32,2778
2025-06-18,B039,109629,675981127.22,3260
2025-06-18,B040,61373,375806294.4,1806
2025-06-18,B041,88659,548328775.51,2620
2025-06-18,B042,152005,928066221.56,4484
2025-06-18,B043,83090,506584920.87,2445
2025-06-18,B044,151479,937863838.66,4674
2025-06-18,B045,99811,616319464.17,2876
2025-06-18,B046,94821,590798514.38,2809
2025-06-18,B047,110607,684423688.76,3153
2025-06-18,B048,78114,482142106.87,2357
2025-06-18,B049,126737,785097883.66,3710
2025-06-18,B050,147473,913801907.8,4439
2025-06-18,B051,107574,655748289.85,3243
2025-06-18,B052,130172,800069803.24,3877
2025-06-18,B053,102300,621073072.83,3058
2025-06-18,B054,143243,882036855.8,4262
2025-06-18,B055,82103,502822944.06,2425
2025-06-18,B056,70968,436169156.42,2122
2025-06-18,B057,129623,792772326.47,3809
2025-06-18,B058,129592,791978216.84,3932
2025-06-18,B059,85838,526141671.86,2612
2025-06-18,B060,62236,379894602.99,1828
2025-06-18,B061,58389,359466680.32,1736
2025-06-18,B062,56037,340005669.29,1709
2025-06-18,B063,109924,669559197.14,3252
2025-06-18,B064,83060,506928049.0,2480
2025-06-18,B065,107065,660671908.81,3151
2025-06-18,B066,105836,652652726.55,3257
2025-06-18,B067,64693,395447188.5,1883
2025-06-18,B068,52543,318479880.76,1621
2025-06-18,B069,147130,902986902.18,4324
2025-06-18,B070,82727,505096649.08,2373
2025-06-18,B071,57026,356726889.81,1651
2025-06-18,B072,82751,510284874.57,2388
2025-06-18,B073,58543,361028626.51,1839
2025-06-18,B074,99688,619843238.06,3044
2025-06-18,B075,141589,870110568.96,4188
2025-06-18,B076,148504,910159691.69,4382
2025-06-18,B077,60582,369885040.38,1846
2025-06-18,B078,80529,494478245.24,2400
2025-06-18,B079,76857,472406026.11,2264
2025-06-18,B080,133489,826819464.37,4027
2025-06-18,B081,83831,512703948.07,2560
2025-06-18,B082,145762,890899860.41,4316
2025-06-18,B083,83314,510849694.18,2549
2025-06-18,B084,98881,609002548.62,2910
2025-06-18,B085,108270,661866915.53,3130
2025-06-18,B086,93615,578678517.25,2801
2025-06-18,B087,111999,692690372.63,3229
2025-06-18,B088,139776,862805508.5,4123
2025-06-18,B089,101136,618399357.05,3003
2025-06-18,B090,125716,767868159.62,3842
2025-06-18,B091,121348,746360337.84,3475
2025-06-18,B092,129706,796579708.43,3842
2025-06-18,B093,79684,491424628.99,2335
2025-06-18,B094,128991,791955815.55,3914
2025-06-18,B095,76793,476162666.3,2358
2025-06-18,B096,123087,757063192.53,3626
2025-06-18,B097,77812,484819307.22,2329
2025-06-18,B098,105729,651518459.28,3177
2025-06-18,B099,135770,827342328.63,4015
2025-06-18,B100,94461,583200845.89,2809
2025-06-19,B001,82500,510033907.23,2477
2025-06-19,B002,83716,516004363.32,2499
2025-06-19,B003,117036,722976617.64,3445
2025-06-19,B004,113914,698492601.12,3326
2025-06-19,B005,76903,470994669.69,2320
2025-06-19,B006,94470,579384398.53,2922
2025-06-19,B007,95161,589131558.28,2939
2025-06-19,B008,146160,897941982.43,4285
2025-06-19,B009,77494,475955914.73,2292
2025-06-19,B010,145508,899439231.09,4241
2025-06-19,B011,117677,727656507.66,3405
2025-06-19,B012,83379,516516586.62,2462
2025-06-19,B013,109132,673471822.64,3322
2025-06-19,B014,129745,801145185.72,3974
2025-06-19,B015,121568,744586348.64,3642
2025-06-19,B016,100782,628079298.35,2933
2025-06-19,B017,112034,680894062.43,3394
2025-06-19,B018,121266,749865680.23,3664
2025-06-19,B019,150773,935984017.77,4380
2025-06-19,B020,118822,730095008.67,3449
2025-06-19,B021,80500,495898750.52,2377
2025-06-19,B022,94957,579886586.02,2832
2025-06-19,B023,121796,747154409.24,3567
2025-06-19,B024,98167,603307066.14,2913
2025-06-19,B025,92343,570657006.88,2780
2025-06-19,B026,70613,433030197.42,2056
2025-06-19,B027,118745,734234040.14,3515
2025-06-19,B028,71820,440174618.07,2103
2025-06-19,B029,100020,615276920.9,2983
2025-06-19,B030,72714,449110834.81,2164
2025-06-19,B031,72708,444712454.2,2163
2025-06-19,B032,61202,375476320.16,1813
2025-06-19,B033,85093,520430360.93,2537
2025-06-19,B034,142223,873715470.66,4190
2025-06-19,B035,49108,298776365.18,1456
2025-06-19,B036,73607,450910911.7,2144
2025-06-19,B037,53381,328407583.43,1558
2025-06-19,B038,138280,851505524.02,4113
2025-06-19,B039,82864,508964605.39,2485
2025-06-19,B040,148557,919700679.95,4482
2025-06-19,B041,84053,515343395.56,2433
2025-06-19,B042,94016,578918128.01,2782
2025-06-19,B043,72112,438888168.36,2139
2025-06-19,B044,127955,780643397.73,3825
2025-06-19,B045,112201,690398887.7,3243
2025-06-19,B046,108205,665439087.8,3173
2025-06-19,B047,124080,757091772.97,3678
2025-06-19,B048,132099,808843976.64,3879
2025-06-19,B049,144853,886120019.83,4387
2025-06-19,B050,135138,826718375.7,3963
2025-06-19,B051,118775,719812720.81,3579
2025-06-19,B052,83941,514259342.74,2589
2025-06-19,B053,63719,389755603.78,1928
2025-06-19,B054,95114,579416017.84,2888
2025-06-19,B055,53851,332250875.38,1615
2025-06-19,B056,75815,466381324.53,2161
2025-06-19,B057,116477,718871578.24,3388
2025-06-19,B058,70462,432569881.58,2087
2025-06-19,B059,82424,503570663.37,2557
2025-06-19,B060,147997,904626258.33,4356
2025-06-19,B061,59526,364896538.52,1814
2025-06-19,B062,66962,414067213.04,1981
2025-06-19,B063,147285,903567379.33,4362
2025-06-19,B064,143051,892348535.22,4160
2025-06-19,B065,104676,639694033.8,3182
2025-06-19,B066,60179,369686384.49,1814
2025-06-19,B067,139490,858364880.36,4120
2025-06-19,B068,148364,906145347.33,4469
2025-06-19,B069,111325,687735114.89,3329
2025-06-19,B070,129934,804637317.13,3906
2025-06-19,B071,50378,314003100.97,1524
2025-06-19,B072,103563,636415584.96,3016
2025-06-19,B073,142522,873563196.47,4255
2025-06-19,B074,118492,727060229.41,3634
2025-06-19,B075,130609,794534139.28,3831
2025-06-19,B076,75649,463956711.14,2207
2025-06-19,B077,70032,428275407.91,2088
2025-06-19,B078,118208,738426382.1,3507
2025-06-19,B079,78252,484987011.15,2310
2025-06-19,B080,84869,522051702.48,2571
2025-06-19,B081,71792,436539268.0,2176
2025-06-19,B082,145042,888850603.79,4368
2025-06-19,B083,110853,682252325.99,3241
2025-06-19,B084,69499,424895892.97,2161
2025-06-19,B085,121016,741430191.41,3595
2025-06-19,B086,79032,489079021.74,2413
2025-06-19,B087,65913,399952715.06,2059
2025-06-19,B088,70478,433240372.37,2154
2025-06-19,B089,136887,835529724.82,4106
2025-06-19,B090,73840,455486428.74,2204
2025-06-19,B091,107736,656063308.41,3282
2025-06-19,B092,67085,408465478.02,1966
2025-06-19,B093,121457,744735249.99,3640
2025-06-19,B094,85789,531869898.81,2525
2025-06-19,B095,56370,346579180.25,1719
2025-06-19,B096,128815,792994786.84,3836
2025-06-19,B097,49517,302751240.02,1467
2025-06-19,B098,123501,757703158.49,3647
2025-06-19,B099,104021,636443966.1,3124
2025-06-19,B100,111238,684104008.96,3270
2025-06-20,B001,73181,451127923.27,2173
2025-06-20,B002,98893,610510768.68,3025
2025-06-20,B003,95436,586725087.09,2849
2025-06-20,B004,94768,582099826.76,2726
2025-06-20,B005,129740,791184925.8,3870
2025-06-20,B006,135986,840371701.03,4178
2025-06-20,B007,97964,604441362.9,2928
2025-06-20,B008,87057,534091855.54,2546
2025-06-20,B009,89234,548204455.35,2572
2025-06-20,B010,119257,736528072.97,3545
2025-06-20,B011,134379,832093017.83,4045
2025-06-20,B012,82428,499241524.17,2411
2025-06-20,B013,95883,593578223.35,2862
2025-06-20,B014,89694,547596375.0,2639
2025-06-20,B015,68192,417685573.61,1975
2025-06-20,B016,59319,362579651.08,1774
2025-06-20,B017,119524,731677509.57,3445
2025-06-20,B018,78160,482693621.13,2265
2025-06-20,B019,81085,498866580.32,2440
2025-06-20,B020,63260,389112121.64,1843
2025-06-20,B021,60569,369955307.23,1798
2025-06-20,B022,90996,560652460.79,2724
2025-06-20,B023,112104,698377673.18,3290
2025-06-20,B024,66446,397819908.96,2022
2025-06-20,B025,104877,644535281.47,3175
2025-06-20,B026,86060,530397850.22,2538
2025-06-20,B027,126217,774446540.7,3752
2025-06-20,B028,121220,740306799.89,3576
2025-06-20,B029,121333,747055227.2,3597
2025-06-20,B030,81246,504848068.02,2458
2025-06-20,B031,100138,612980763.89,2997
2025-06-20,B032,120426,737023345.0,3631
2025-06-20,B033,65353,407373817.86,1948
2025-06-20,B034,66321,406299368.65,2047
2025-06-20,B035,121298,744808320.99,3575
2025-06-20,B036,150373,920036236.56,4516
2025-06-20,B037,68371,418418401.36,2077
2025-06-20,B038,96911,601601280.75,2894
2025-06-20,B039,54295,335263722.42,1591
2025-06-20,B040,151690,938778923.81,4538
2025-06-20,B041,106668,652517600.87,3143
2025-06-20,B042,83235,509078023.28,2470
2025-06-20,B043,58332,362970211.3,1738
2025-06-20,B044,137161,837617809.12,4144
2025-06-20,B045,48388,299668661.3,1436
2025-06-20,B046,96668,606339858.32,2912
2025-06-20,B047,86531,530995777.18,2579
2025-06-20,B048,108183,667912354.23,3185
2025-06-20,B049,87421,536157697.37,2608
2025-06-20,B050,56532,349295149.57,1700
2025-06-20,B051,99601,613768835.25,2928
2025-06-20,B052,52650,324643234.08,1531
2025-06-20,B053,99745,610714986.71,2934
2025-06-20,B054,69417,426706692.3,1981
2025-06-20,B055,87065,529304588.1,2642
2025-06-20,B056,72500,450916014.86,2207
2025-06-20,B057,150323,930851222.68,4477
2025-06-20,B058,113158,697667720.72,3387
2025-06-20,B059,50739,316663931.62,1545
2025-06-20,B060,95184,582489308.97,2831
2025-06-20,B061,96227,589566326.31,2859
2025-06-20,B062,95976,591954630.06,2806
2025-06-20,B063,53936,333098316.75,1625
2025-06-20,B064,111879,687645022.47,3330
2025-06-20,B065,89531,556447394.19,2659
2025-06-20,B066,54374,333249271.33,1555
2025-06-20,B067,124395,760591544.12,3668
2025-06-20,B068,70386,432719085.4,2121
2025-06-20,B069,135327,829413077.41,4008
2025-06-20,B070,92154,568414384.41,2760
2025-06-20,B071,63198,389838248.53,1895
2025-06-20,B072,98802,605488063.84,2805
2025-06-20,B073,66976,411235328.79,1996
2025-06-20,B074,111989,691337522.63,3304
2025-06-20,B075,67601,418336680.67,2029
2025-06-20,B076,71444,439471346.14,2146
2025-06-20,B077,95285,576715556.8,2742
2025-06-20,B078,121222,750574408.42,3576
2025-06-20,B079,140827,871087977.69,4166
2025-06-20,B080,137426,846819029.42,4010
2025-06-20,B081,71298,440928558.13,2083
2025-06-20,B082,83379,509609037.36,2407
2025-06-20,B083,133222,819605091.86,4075
2025-06-20,B084,70570,434354933.82,2076
2025-06-20,B085,56245,345016039.84,1677
2025-06-20,B086,96361,588795885.59,2910
2025-06-20,B087,99305,611153760.33,2870
2025-06-20,B088,79000,487245009.61,2331
2025-06-20,B089,128083,785783002.91,3788
2025-06-20,B090,66173,407108837.0,1976
2025-06-20,B091,106528,659234943.23,3174
2025-06-20,B092,54843,337859392.76,1643
2025-06-20,B093,78727,491697728.53,2278
2025-06-20,B094,116021,710483680.73,3546
2025-06-20,B095,84685,519948493.45,2517
2025-06-20,B096,60305,368741212.12,1844
2025-06-20,B097,86263,529612234.24,2655
2025-06-20,B098,112601,691532930.22,3365
2025-06-20,B099,102933,632533715.99,3033
2025-06-20,B100,106551,662218794.68,3119
2025-06-21,B001,94641,583836805.05,2796
2025-06-21,B002,56740,352094619.22,1712
2025-06-21,B003,142013,872606148.68,4200
2025-06-21,B004,83998,507822526.28,2439
2025-06-21,B005,95833,592855040.89,2827
2025-06-21,B006,52463,321462412.18,1496
2025-06-21,B007,126324,784531850.67,3735
2025-06-21,B008,109498,668435081.76,3279
2025-06-21,B009,122553,749053733.37,3751
2025-06-21,B010,71012,435504895.13,2082
2025-06-21,B011,73764,455436649.98,2168
2025-06-21,B012,136499,835200307.22,3973
2025-06-21,B013,111438,683418934.38,3280
2025-06-21,B014,124418,761247289.92,3721
2025-06-21,B015,141700,866502865.99,4289
2025-06-21,B016,64975,399897321.76,2008
2025-06-21,B017,77398,467231892.78,2290
2025-06-21,B018,146758,901826486.01,4264
2025-06-21,B019,82715,508558353.47,2483
2025-06-21,B020,139123,853392453.52,4144
2025-06-21,B021,53371,324631886.55,1616
2025-06-21,B022,125530,775587782.45,3790
2025-06-21,B023,131090,804341743.69,3908
2025-06-21,B024,106659,651956503.77,3168
2025-06-21,B025,136815,841673609.81,4025
2025-06-21,B026,145676,891137724.44,4306
2025-06-21,B027,144643,894478802.51,4329
2025-06-21,B028,53531,326319874.67,1605
2025-06-21,B029,66535,410680524.28,2007
2025-06-21,B030,145142,902536982.09,4296
2025-06-21,B031,100562,626462418.39,3107
2025-06-21,B032,56313,346512376.37,1737
2025-06-21,B033,74514,462010834.16,2187
2025-06-21,B034,55034,333822543.01,1616
2025-06-21,B035,92724,570806226.63,2876
2025-06-21,B036,80284,492291745.84,2315
2025-06-21,B037,81572,496310529.83,2381
2025-06-21,B038,126362,777042726.82,3669
2025-06-21,B039,84153,519059137.05,2529
2025-06-21,B040,125673,764382595.1,3704
2025-06-21,B041,90145,552735149.68,2642
2025-06-21,B042,90426,561557851.0,2653
2025-06-21,B043,65482,397848710.34,1975
2025-06-21,B044,149547,920604132.88,4501
2025-06-21,B045,126190,776857282.24,3759
2025-06-21,B046,99258,611746412.71,2912
2025-06-21,B047,127204,782109987.17,3756
2025-06-21,B048,133414,819483651.02,3936
2025-06-21,B049,103000,632355592.9,3014
2025-06-21,B050,48103,299686500.02,1450
2025-06-21,B051,66647,415884140.06,1955
2025-06-21,B052,124702,766000886.49,3651
2025-06-21,B053,51903,314639739.22,1486
2025-06-21,B054,62003,383398059.08,1852
2025-06-21,B055,118690,729896179.75,3618
2025-06-21,B056,69864,436527356.87,2008
2025-06-21,B057,105689,648424992.39,3162
2025-06-21,B058,124479,764411144.55,3745
2025-06-21,B059,147731,914074900.57,4376
2025-06-21,B060,91541,559194814.63,2693
2025-06-21,B061,85759,525680068.16,2573
2025-06-21,B062,74109,456689627.13,2231
2025-06-21,B063,81554,498620678.81,2438
2025-06-21,B064,93506,576318783.45,2811
2025-06-21,B065,147939,899091856.31,4340
2025-06-21,B066,112255,690586652.91,3360
2025-06-21,B067,116097,708584835.73,3471
2025-06-21,B068,66976,403268225.2,2025
2025-06-21,B069,128966,799587808.65,3824
2025-06-21,B070,113943,702387630.38,3472
2025-06-21,B071,153474,945173935.61,4521
2025-06-21,B072,61270,378956572.05,1826
2025-06-21,B073,142401,870554180.58,4218
2025-06-21,B074,123884,759907779.88,3507
2025-06-21,B075,74202,456819641.18,2246
2025-06-21,B076,116544,716867818.88,3486
2025-06-21,B077,71245,435341777.0,2106
2025-06-21,B078,135859,830762280.52,3937
2025-06-21,B079,112910,697973763.94,3362
2025-06-21,B080,107298,663804374.0,3252
2025-06-21,B081,132294,814668363.18,3961
2025-06-21,B082,50770,310515801.47,1417
2025-06-21,B083,135794,841474098.83,4060
2025-06-21,B084,71323,437063403.8,2056
2025-06-21,B085,54587,331382734.47,1626
2025-06-21,B086,83800,520597178.23,2373
2025-06-21,B087,80573,492700567.84,2247
2025-06-21,B088,111924,690677874.36,3294
2025-06-21,B089,139805,859442286.96,4258
2025-06-21,B090,106209,653878609.68,3201
2025-06-21,B091,58008,358381666.46,1768
2025-06-21,B092,73402,453937571.03,2193
2025-06-21,B093,138127,846699803.24,4139
2025-06-21,B094,109287,671777957.73,3275
2025-06-21,B095,143059,875186214.4,4225
2025-06-21,B096,115463,710152274.64,3373
2025-06-21,B097,60315,368225086.48,1778
2025-06-21,B098,71817,439925144.01,2073
2025-06-21,B099,120807,749322447.01,3620
2025-06-21,B100,145602,895475206.35,4455
2025-06-22,B001,71917,438514238.19,2220
2025-06-22,B002,103140,635220750.74,3100
2025-06-22,B003,107303,657944211.55,3214
2025-06-22,B004,142507,877107594.39,4378
2025-06-22,B005,149154,916682650.4,4510
2025-06-22,B006,71935,444370135.09,2104
2025-06-22,B007,119788,736486636.36,3564
2025-06-22,B008,123925,757521469.77,3682
2025-06-22,B009,87111,536236589.04,2627
2025-06-22,B010,143981,880871604.09,4377
2025-06-22,B011,102704,631670107.64,3084
2025-06-22,B012,99425,613184110.8,2942
2025-06-22,B013,118091,725269601.29,3533
2025-06-22,B014,55242,338412021.93,1701
2025-06-22,B015,148805,910028686.78,4467
2025-06-22,B016,92961,573663940.07,2756
2025-06-22,B017,62621,384158379.06,1822
2025-06-22,B018,105233,645065411.35,3040
2025-06-22,B019,104437,643106627.38,3081
2025-06-22,B020,68472,419472722.46,2020
2025-06-22,B021,100249,621061016.93,2999
2025-06-22,B022,107218,655773922.18,3299
2025-06-22,B023,85995,534250343.69,2519
2025-06-22,B024,143245,882642684.84,4250
2025-06-22,B025,147472,914381733.33,4283
2025-06-22,B026,115562,706438292.45,3404
2025-06-22,B027,125663,773468175.21,3746
2025-06-22,B028,49568,303079795.99,1488
2025-06-22,B029,118391,724832902.09,3515
2025-06-22,B030,107646,659330326.12,3218
2025-06-22,B031,96518,595870038.43,2889
2025-06-22,B032,133796,821911876.99,4031
2025-06-22,B033,105842,654750100.82,3118
2025-06-22,B034,57802,357997352.24,1770
2025-06-22,B035,106731,661475284.94,3161
2025-06-22,B036,76912,471839448.64,2300
2025-06-22,B037,122898,754248280.37,3645
2025-06-22,B038,74174,461286739.37,2248
2025-06-22,B039,72631,444406931.79,2218
2025-06-22,B040,76892,476608285.26,2288
2025-06-22,B041,120754,742131817.06,3606
2025-06-22,B042,55939,343541700.84,1670
2025-06-22,B043,138565,856246898.03,4085
2025-06-22,B044,132172,814276142.98,3999
2025-06-22,B045,116104,717040755.24,3500
2025-06-22,B046,127941,790085498.7,3775
2025-06-22,B047,83464,513716468.33,2566
2025-06-22,B048,103591,632092154.09,3118
2025-06-22,B049,90440,551366464.48,2816
2025-06-22,B050,139924,860270912.54,4222
2025-06-22,B051,118793,728312225.9,3594
2025-06-22,B052,130587,806844510.71,3888
2025-06-22,B053,129917,807474885.42,3968
2025-06-22,B054,109571,676865086.73,3142
2025-06-22,B055,136666,843669669.47,4035
2025-06-22,B056,97423,602447058.85,2913
2025-06-22,B057,97170,596145851.39,2874
2025-06-22,B058,137965,849068318.87,4129
2025-06-22,B059,95841,591328585.26,2822
2025-06-22,B060,84734,519315757.15,2480
2025-06-22,B061,110115,671462524.44,3323
2025-06-22,B062,147757,912060129.86,4298
2025-06-22,B063,137223,843893423.76,4147
2025-06-22,B064,75169,460480886.16,2256
2025-06-22,B065,70970,432972951.49,2091
2025-06-22,B066,86039,528231321.11,2595
2025-06-22,B067,109765,680086777.06,3245
2025-06-22,B068,134735,839742848.07,4038
2025-06-22,B069,123468,760617218.21,3533
2025-06-22,B070,114080,699230901.12,3442
2025-06-22,B071,113491,701713592.52,3367
2025-06-22,B072,62310,380203980.18,1867
2025-06-22,B073,59840,367100261.42,1758
2025-06-22,B074,96507,590105311.12,2843
2025-06-22,B075,109771,670639378.54,3226
2025-06-22,B076,63619,393307023.29,1892
2025-06-22,B077,88427,539648579.0,2663
2025-06-22,B078,91960,560952105.05,2758
2025-06-22,B079,107400,657971420.09,3238
2025-06-22,B080,129922,805239759.75,3868
2025-06-22,B081,141428,869358121.83,4172
2025-06-22,B082,129347,788313209.79,3907
2025-06-22,B083,103087,632439894.12,3082
2025-06-22,B084,77250,476672732.24,2288
2025-06-22,B085,120928,741225192.06,3537
2025-06-22,B086,78998,489812157.41,2362
2025-06-22,B087,82111,507163341.84,2428
2025-06-22,B088,90439,557129464.11,2614
2025-06-22,B089,75987,470423158.31,2375
2025-06-22,B090,102381,632228027.66,2998
2025-06-22,B091,65454,402055991.66,1992
2025-06-22,B092,94005,577126963.04,2796
2025-06-22,B093,59244,366965335.79,1783
2025-06-22,B094,117593,724681107.82,3447
2025-06-22,B095,94889,583343954.34,2867
2025-06-22,B096,123752,757041335.27,3559
2025-06-22,B097,147442,899688662.46,4383
2025-06-22,B098,143997,889138048.12,4307
2025-06-22,B099,54255,333335056.63,1592
2025-06-22,B100,59729,370408261.25,1796
2025-06-23,B001,138799,851057094.68,4245
2025-06-23,B002,145692,892925260.59,4384
2025-06-23,B003,94852,585074396.01,2872
2025-06-23,B004,129528,795279597.39,3877
2025-06-23,B005,113318,697206145.4,3492
2025-06-23,B006,113583,696488447.95,3521
2025-06-23,B007,119195,741965357.72,3579
2025-06-23,B008,97824,603212364.19,2892
2025-06-23,B009,122319,751164048.24,3607
2025-06-23,B010,65589,399544126.79,1956
2025-06-23,B011,66538,407801282.05,1938
2025-06-23,B012,108978,664890309.87,3205
2025-06-23,B013,60790,373828221.53,1791
2025-06-23,B014,94793,584576387.45,2837
2025-06-23,B015,67309,410179505.37,1999
2025-06-23,B016,142917,883586818.58,4240
2025-06-23,B017,52892,326663835.86,1609
2025-06-23,B018,107402,653382781.75,3230
2025-06-23,B019,117011,713654967.79,3477
2025-06-23,B020,115855,709978220.35,3431
2025-06-23,B021,151437,923126262.72,4474
2025-06-23,B022,99205,617099881.65,2935
2025-06-23,B023,146491,900329703.94,4427
2025-06-23,B024,58355,362800015.19,1726
