txn_date,biller_id,txn_value,txn_amount
2025-07-26,B041,79732,106043942.92
2025-07-26,B042,89855,107792662.65
2025-07-26,B043,82871,98504393.0
2025-07-26,B044,82113,110222584.87
2025-07-26,B045,86096,111605401.72
2025-07-26,B046,89244,93500612.35
2025-07-26,B047,94601,102886726.13
2025-07-26,B048,88710,108850448.77
2025-07-26,B049,89002,113166572.9
2025-07-26,B050,84635,99221715.97
2025-07-26,B051,84192,110877906.37
2025-07-26,B052,85621,111613691.72
2025-07-26,B053,88950,117771256.79
2025-07-26,B054,78579,110277059.06
2025-07-26,B055,81297,90011993.8
2025-07-26,B056,94507,121128818.5
2025-07-26,B057,87721,113570901.23
2025-07-26,B058,69646,95640498.94
2025-07-26,B059,90596,114278579.04
2025-07-26,B060,87674,100004411.27
2025-07-26,B061,88252,110608458.56
2025-07-26,B062,87500,110125941.86
2025-07-26,B063,99884,127183678.92
2025-07-26,B064,86748,130242620.43
2025-07-26,B065,73027,86054836.66
2025-07-26,B066,97756,127333937.51
2025-07-26,B067,94475,95536044.52
2025-07-26,B068,82606,94370634.09
2025-07-26,B069,83813,99504979.31
2025-07-26,B070,94174,113947520.8
2025-07-26,B071,108122,154437556.96
2025-07-26,B072,91294,130212876.12
2025-07-26,B073,82573,82254292.91
2025-07-26,B074,92004,113137077.74
2025-07-26,B075,82393,117310390.27
2025-07-26,B076,81692,106268134.22
2025-07-26,B077,85970,106801738.45
2025-07-26,B078,93278,111409435.9
2025-07-26,B079,94185,83503784.03
2025-07-26,B080,78501,99308765.67
2025-07-26,B081,82659,84962317.45
2025-07-26,B082,76263,93762284.64
2025-07-26,B083,95691,140813073.96
2025-07-26,B084,89537,121632551.91
2025-07-26,B085,89938,101822251.17
2025-07-26,B086,87142,111554520.54
2025-07-26,B087,88878,131194889.76
2025-07-26,B088,89679,109596604.46
2025-07-26,B089,89995,119714285.29
2025-07-26,B090,81997,108817964.42
2025-07-26,B091,93966,120633630.87
2025-07-26,B092,96223,116552007.56
2025-07-26,B093,88901,147129979.11
2025-07-26,B094,85409,129785259.05
2025-07-26,B095,101767,130357230.78
2025-07-26,B096,93267,113385931.01
2025-07-26,B097,76251,101952770.79
2025-07-26,B098,91942,147369133.64
2025-07-26,B099,95478,125638331.4
2025-07-26,B100,86200,123871725.79
2025-07-27,B001,79353,101118695.83
2025-07-27,B002,88988,136970811.21
2025-07-27,B003,96078,140693635.74
2025-07-27,B004,92500,115385958.32
2025-07-27,B005,95108,134853045.75
2025-07-27,B006,83959,91609526.99
2025-07-27,B007,82119,102513156.64
2025-07-27,B008,92729,114537834.07
2025-07-27,B009,80214,106299457.66
2025-07-27,B010,96258,130240620.89
2025-07-27,B011,92823,105666404.9
2025-07-27,B012,100410,132534173.23
2025-07-27,B013,82141,119944676.78
2025-07-27,B014,79180,108300794.75
2025-07-27,B015,90012,118489118.76
2025-07-27,B016,87191,121619609.92
2025-07-27,B017,79099,76247834.71
2025-07-27,B018,91703,93262983.42
2025-07-27,B019,98093,149158383.02
2025-07-27,B020,98874,133669772.22
2025-07-27,B021,85210,110930182.94
2025-07-27,B022,77075,98464345.57
2025-07-27,B023,81032,101568829.29
2025-07-27,B024,79439,105041633.32
2025-07-27,B025,80611,104801218.0
2025-07-27,B026,87132,104893449.99
2025-07-27,B027,80055,103577851.89
2025-07-27,B028,74852,96617549.14
2025-07-27,B029,79107,93042503.55
2025-07-27,B030,96374,137613539.38
2025-07-27,B031,91292,107324470.99
2025-07-27,B032,78372,90939233.72
2025-07-27,B033,89078,106673659.92
2025-07-27,B034,85645,91650391.88
2025-07-27,B035,83671,103823993.62
2025-07-27,B036,84241,101254252.66
2025-07-27,B037,95199,128608043.84
2025-07-27,B038,79177,98649661.0
2025-07-27,B039,86693,90717062.54
2025-07-27,B040,82579,98944816.66
2025-07-27,B041,77480,83269467.01
2025-07-27,B042,92319,130283946.86
2025-07-27,B043,95042,134899820.31
2025-07-27,B044,85759,112891474.48
2025-07-27,B045,91621,125152504.84
2025-07-27,B046,82004,104506505.0
2025-07-27,B047,90962,118303719.91
2025-07-27,B048,85144,100100633.89
2025-07-27,B049,80179,97085419.12
2025-07-27,B050,85373,117176005.47
2025-07-27,B051,85508,97440946.96
2025-07-27,B052,88726,113775633.83
2025-07-27,B053,70957,83500446.41
2025-07-27,B054,82316,96395582.05
2025-07-27,B055,94251,134526631.18
2025-07-27,B056,84895,113609395.23
2025-07-27,B057,77033,100154543.92
2025-07-27,B058,92167,104180583.46
2025-07-27,B059,89383,112880389.65
2025-07-27,B060,80365,97955171.02
2025-07-27,B061,76864,84588356.36
2025-07-27,B062,90310,121004539.36
2025-07-27,B063,83062,110359975.31
2025-07-27,B064,67822,68398413.89
2025-07-27,B065,77309,95509441.0
2025-07-27,B066,82672,125785719.36
2025-07-27,B067,98744,127865815.9
2025-07-27,B068,90037,136928758.57
2025-07-27,B069,75209,98722139.63
2025-07-27,B070,80729,108277331.91
2025-07-27,B071,96913,119614816.63
2025-07-27,B072,77597,88960667.76
2025-07-27,B073,90140,102597346.89
2025-07-27,B074,79524,113132167.02
2025-07-27,B075,82758,101864903.6
2025-07-27,B076,73686,87929350.04
2025-07-27,B077,83353,128897668.09
2025-07-27,B078,83116,132161437.04
2025-07-27,B079,82930,107100606.25
2025-07-27,B080,100073,104917755.69
2025-07-27,B081,91713,114436049.79
2025-07-27,B082,79823,90116005.15
2025-07-27,B083,78937,87332703.37
2025-07-27,B084,90775,133158134.64
2025-07-27,B085,78222,86171410.5
2025-07-27,B086,82302,96363216.73
2025-07-27,B087,92832,114726498.99
2025-07-27,B088,82487,91804516.92
2025-07-27,B089,81015,95831251.4
2025-07-27,B090,80738,90256970.11
2025-07-27,B091,79259,87000315.79
2025-07-27,B092,92864,115630725.73
2025-07-27,B093,86499,108661285.83
2025-07-27,B094,83110,90091783.69
2025-07-27,B095,83925,91642127.53
2025-07-27,B096,89985,98432707.96
2025-07-27,B097,81493,89016016.23
2025-07-27,B098,85503,106254186.99
2025-07-27,B099,79678,103540887.14
2025-07-27,B100,96882,115870157.86
2025-07-28,B001,109714,152776218.59
2025-07-28,B002,109944,158066518.18
2025-07-28,B003,86789,90465181.4
2025-07-28,B004,100942,106549896.19
2025-07-28,B005,86909,102857951.09
2025-07-28,B006,100771,144816429.89
2025-07-28,B007,107284,124139208.47
2025-07-28,B008,102090,131926760.13
2025-07-28,B009,93023,98401541.48
2025-07-28,B010,108592,124339932.79
2025-07-28,B011,94117,104740322.4
2025-07-28,B012,100625,115496577.11
2025-07-28,B013,92414,115241738.54
2025-07-28,B014,101521,130854514.65
2025-07-28,B015,97694,128099763.24
2025-07-28,B016,86961,94784479.26
2025-07-28,B017,96470,144126812.26
2025-07-28,B018,105467,128758964.38
2025-07-28,B019,109382,159254454.49
2025-07-28,B020,96679,134144340.17
2025-07-28,B021,108273,147417103.35
2025-07-28,B022,96193,143522346.03
2025-07-28,B023,117267,135465388.32
2025-07-28,B024,94396,127435159.29
2025-07-28,B025,100175,93446274.13
2025-07-28,B026,90577,118448376.7
2025-07-28,B027,97774,131101145.2
2025-07-28,B028,104849,120417772.2
2025-07-28,B029,124590,159799180.34
2025-07-28,B030,94045,96239647.32
2025-07-28,B031,83921,92876014.05
2025-07-28,B032,109197,137626264.01
2025-07-28,B033,99989,108334471.27
2025-07-28,B034,110795,177341490.94
2025-07-28,B035,91096,122957905.48
2025-07-28,B036,117055,146296563.42
2025-07-28,B037,94953,123326244.99
2025-07-28,B038,98853,131144233.42
2025-07-28,B039,100389,110354382.61
2025-07-28,B040,90939,122117947.65
2025-07-28,B041,96875,128391652.64
2025-07-28,B042,87172,102493837.84
2025-07-28,B043,104669,140154259.46
2025-07-28,B044,96556,118383471.14
2025-07-28,B045,80433,108140283.63
2025-07-28,B046,96839,141450152.99
2025-07-28,B047,101920,128401258.09
2025-07-28,B048,101774,160965247.7
2025-07-28,B049,114023,136928346.9
2025-07-28,B050,100963,112472421.72
2025-07-28,B051,97553,126603579.66
2025-07-28,B052,98230,109651994.44
2025-07-28,B053,113253,150615215.84
2025-07-28,B054,92267,101490832.96
2025-07-28,B055,96133,132373580.14
2025-07-28,B056,105852,130101355.38
2025-07-28,B057,100718,157481521.83
2025-07-28,B058,90938,138875629.12
2025-07-28,B059,101874,146585963.03
2025-07-28,B060,115699,129670570.11
2025-07-28,B061,99073,113293448.94
2025-07-28,B062,95751,122771421.67
2025-07-28,B063,99613,135043912.37
2025-07-28,B064,97649,123279746.76
2025-07-28,B065,118061,145669466.34
2025-07-28,B066,107384,145144958.18
2025-07-28,B067,83994,126208869.58
2025-07-28,B068,110732,174692368.5
2025-07-28,B069,95721,149227943.27
2025-07-28,B070,101488,103712712.58
2025-07-28,B071,107105,94475968.8
2025-07-28,B072,112333,153386920.56
2025-07-28,B073,102705,147322644.15
2025-07-28,B074,100014,142430362.29
2025-07-28,B075,97274,138085820.55
2025-07-28,B076,99668,143061425.44
2025-07-28,B077,114900,145456265.46
2025-07-28,B078,89078,118036517.88
2025-07-28,B079,98490,135292831.44
2025-07-28,B080,106040,146553767.77
2025-07-28,B081,118573,145018612.18
2025-07-28,B082,116029,129674756.65
2025-07-28,B083,102569,107825511.43
2025-07-28,B084,106635,128551179.52
2025-07-28,B085,108189,117930289.94
2025-07-28,B086,98146,123627283.06
2025-07-28,B087,106909,149245505.89
2025-07-28,B088,96098,126282948.27
2025-07-28,B089,90502,113691888.59
2025-07-28,B090,105618,142717404.12
2025-07-28,B091,100260,112948660.16
2025-07-28,B092,107303,149332733.46
2025-07-28,B093,102852,133784296.97
2025-07-28,B094,94342,111293599.82
2025-07-28,B095,111362,155456875.29
2025-07-28,B096,105940,92496114.45
2025-07-28,B097,106677,135285308.02
2025-07-28,B098,91546,109829794.42
2025-07-28,B099,95170,110131024.07
2025-07-28,B100,96192,114179101.48
2025-07-29,B001,101944,135741914.44
2025-07-29,B002,95004,147778580.61
2025-07-29,B003,108402,146092743.14
2025-07-29,B004,87771,127727762.8
2025-07-29,B005,98677,113472285.91
2025-07-29,B006,90093,135784701.16
2025-07-29,B007,109361,161102612.4
2025-07-29,B008,102880,126155179.72
2025-07-29,B009,89707,107756092.85
2025-07-29,B010,102927,125419628.84
2025-07-29,B011,107458,112494763.62
2025-07-29,B012,95797,108324773.87
2025-07-29,B013,97996,131236720.83
2025-07-29,B014,100255,146514632.11
2025-07-29,B015,97962,136893998.35
2025-07-29,B016,107257,120260442.56
2025-07-29,B017,99692,145539921.35
2025-07-29,B018,101624,144457414.84
2025-07-29,B019,103018,134308732.17
2025-07-29,B020,100590,147956133.91
2025-07-29,B021,98182,165360422.91
2025-07-29,B022,95543,117728042.43
2025-07-29,B023,100298,121127001.83
2025-07-29,B024,101151,119567089.8
2025-07-29,B025,101056,121910666.86
2025-07-29,B026,84800,118582255.85
2025-07-29,B027,102694,108361548.54
2025-07-29,B028,100547,105979865.32
2025-07-29,B029,103426,137255734.83
2025-07-29,B030,88617,109649502.85
2025-07-29,B031,97101,139659778.46
2025-07-29,B032,100581,107654931.76
2025-07-29,B033,98651,118070813.81
2025-07-29,B034,103530,127346150.22
2025-07-29,B035,97342,133966321.03
2025-07-29,B036,87685,108849784.78
2025-07-29,B037,79368,90481762.95
2025-07-29,B038,90285,119696862.14
2025-07-29,B039,90666,114564754.23
2025-07-29,B040,106565,126466760.03
2025-07-29,B041,107233,116374093.93
2025-07-29,B042,105700,149348011.01
2025-07-29,B043,97076,117958932.2
2025-07-29,B044,85887,108348814.06
2025-07-29,B045,94119,127282763.81
2025-07-29,B046,111692,125457919.22
2025-07-29,B047,90643,123477031.06
2025-07-29,B048,102150,140804329.19
2025-07-29,B049,97040,112431653.89
2025-07-29,B050,95704,114535296.08
2025-07-29,B051,96160,109824855.27
2025-07-29,B052,105407,128571203.82
2025-07-29,B053,85794,115829971.57
2025-07-29,B054,99306,107156176.3
2025-07-29,B055,82784,104525050.94
2025-07-29,B056,95696,124237882.81
2025-07-29,B057,102545,137143890.64
2025-07-29,B058,104186,113401198.19
2025-07-29,B059,101228,119289061.68
2025-07-29,B060,96949,121202469.2
2025-07-29,B061,102483,117491130.21
2025-07-29,B062,112683,117491185.89
2025-07-29,B063,101769,147600623.06
2025-07-29,B064,80707,97830863.4
2025-07-29,B065,100068,122268221.26
2025-07-29,B066,106000,134293491.22
2025-07-29,B067,99324,145931541.1
2025-07-29,B068,92291,129787347.72
2025-07-29,B069,108660,142609013.0
2025-07-29,B070,96396,97950669.26
2025-07-29,B071,88278,136757383.89
2025-07-29,B072,97687,123259025.59
2025-07-29,B073,105243,104634511.36
2025-07-29,B074,98575,138514070.83
2025-07-29,B075,92848,103987443.29
2025-07-29,B076,102328,118258525.09
2025-07-29,B077,103013,117706337.99
2025-07-29,B078,90763,84538872.74
2025-07-29,B079,94727,114264822.49
2025-07-29,B080,91833,130283565.58
2025-07-29,B081,99506,124918737.7
2025-07-29,B082,111882,132326494.97
2025-07-29,B083,109778,128009671.29
2025-07-29,B084,98377,118315886.57
2025-07-29,B085,86575,94279123.03
2025-07-29,B086,97779,129907138.48
2025-07-29,B087,95374,132790319.83
2025-07-29,B088,90408,126813368.34
2025-07-29,B089,105653,144815375.25
2025-07-29,B090,105942,141465854.19
2025-07-29,B091,97957,119068463.13
2025-07-29,B092,96285,129957566.64
2025-07-29,B093,90168,117920439.15
2025-07-29,B094,100658,105195463.02
2025-07-29,B095,103631,122454583.26
2025-07-29,B096,102246,135755482.76
2025-07-29,B097,99247,129744639.81
2025-07-29,B098,112838,131966311.65
2025-07-29,B099,101250,123497266.23
2025-07-29,B100,95626,115763616.2
2025-07-30,B001,95599,112403614.82
2025-07-30,B002,103207,118333799.59
2025-07-30,B003,108374,146731965.65
2025-07-30,B004,98285,130558428.41
2025-07-30,B005,80034,98935364.13
2025-07-30,B006,87647,117008181.41
2025-07-30,B007,94228,111915133.8
2025-07-30,B008,105831,162888764.11
2025-07-30,B009,106425,124245612.36
2025-07-30,B010,104611,132712071.15
2025-07-30,B011,90703,91851904.78
2025-07-30,B012,93216,139296240.17
2025-07-30,B013,102213,153407315.02
2025-07-30,B014,78974,97518230.46
2025-07-30,B015,90391,113742564.21
2025-07-30,B016,107859,116416969.74
2025-07-30,B017,97787,116808883.31
2025-07-30,B018,94003,118640787.66
2025-07-30,B019,96495,119678720.25
2025-07-30,B020,112015,112288808.34
2025-07-30,B021,97847,123304631.68
2025-07-30,B022,102714,121896536.76
2025-07-30,B023,103360,112053133.35
2025-07-30,B024,118359,129847535.22
2025-07-30,B025,94935,104039087.39
2025-07-30,B026,99165,134885639.96
2025-07-30,B027,100845,158727183.96
2025-07-30,B028,87999,166636563.09
2025-07-30,B029,109167,128387673.33
2025-07-30,B030,92713,96495707.85
2025-07-30,B031,88448,103419021.28
2025-07-30,B032,96546,106216722.61
2025-07-30,B033,85246,79290150.97
2025-07-30,B034,92550,123728969.99
2025-07-30,B035,97874,114063390.71
2025-07-30,B036,82783,104061354.23
2025-07-30,B037,96256,119686158.0
2025-07-30,B038,85777,100617715.3
2025-07-30,B039,95554,88430210.4
2025-07-30,B040,96220,106719640.6
2025-07-30,B041,94741,101335464.93
2025-07-30,B042,94230,105400291.03
2025-07-30,B043,104017,121125642.7
2025-07-30,B044,81283,106186296.95
2025-07-30,B045,93766,114089432.72
2025-07-30,B046,99149,114369847.6
2025-07-30,B047,109785,136805191.01
2025-07-30,B048,90284,112333412.69
2025-07-30,B049,95242,137810188.84
2025-07-30,B050,106657,187439148.34
2025-07-30,B051,92942,94490800.83
2025-07-30,B052,104095,140359187.57
2025-07-30,B053,100950,103284346.95
2025-07-30,B054,106288,142434250.9
2025-07-30,B055,90445,90969212.66
2025-07-30,B056,90813,108534912.88
2025-07-30,B057,82280,91251442.09
2025-07-30,B058,90127,113019264.37
2025-07-30,B059,97484,110923022.85
2025-07-30,B060,104176,128891798.1
2025-07-30,B061,97346,117656014.17
2025-07-30,B062,98475,135820118.15
2025-07-30,B063,87324,106477165.59
2025-07-30,B064,80626,126523268.12
2025-07-30,B065,105053,124611550.7
2025-07-30,B066,99952,131733775.44
2025-07-30,B067,101957,108843396.02
2025-07-30,B068,84116,103949325.23
2025-07-30,B069,89828,104196790.49
2025-07-30,B070,87857,121102789.77
2025-07-30,B071,91988,120994056.57
2025-07-30,B072,99619,125836221.0
2025-07-30,B073,101898,116902186.01
2025-07-30,B074,99899,137020684.82
2025-07-30,B075,89718,118230386.79
2025-07-30,B076,94541,141105281.99
2025-07-30,B077,97872,81140011.85
2025-07-30,B078,85264,115676563.77
2025-07-30,B079,91951,122014602.31
2025-07-30,B080,93640,116065390.88
2025-07-30,B081,96644,136608987.37
2025-07-30,B082,98129,133664097.02
2025-07-30,B083,83365,97381296.77
2025-07-30,B084,85346,92021577.14
2025-07-30,B085,85840,114176664.14
2025-07-30,B086,100148,137865699.62
2025-07-30,B087,88310,94195008.03
2025-07-30,B088,89706,110863347.46
2025-07-30,B089,82674,92639869.63
2025-07-30,B090,99871,140219723.48
2025-07-30,B091,94216,129287502.93
2025-07-30,B092,110102,133820773.43
2025-07-30,B093,75602,90367995.43
2025-07-30,B094,85882,114622924.06
2025-07-30,B095,97993,123705472.87
2025-07-30,B096,109623,130990166.74
2025-07-30,B097,85866,85271059.01
2025-07-30,B098,80258,90065324.91
2025-07-30,B099,94153,136594634.38
2025-07-30,B100,89792,137945080.81
2025-07-31,B001,91668,101656064.28
2025-07-31,B002,95838,123596647.69
2025-07-31,B003,93364,109671826.35
2025-07-31,B004,90579,140763581.09
2025-07-31,B005,90123,129835432.72
2025-07-31,B006,83064,103021257.87
2025-07-31,B007,94679,118063023.72
2025-07-31,B008,96925,102945476.77
2025-07-31,B009,92016,109686093.59
2025-07-31,B010,103353,167002341.83
2025-07-31,B011,87762,116154801.57
2025-07-31,B012,88990,110927374.55
2025-07-31,B013,86164,114422629.97
2025-07-31,B014,106733,130323491.04
2025-07-31,B015,89025,111872121.19
2025-07-31,B016,94014,118460655.28
2025-07-31,B017,88122,137086496.81
2025-07-31,B018,101096,97645283.63
2025-07-31,B019,100966,116883155.15
2025-07-31,B020,95149,91189515.78
2025-07-31,B021,94369,112862836.94
2025-07-31,B022,96983,120793199.17
2025-07-31,B023,96962,131713872.5
2025-07-31,B024,101218,111055840.25
2025-07-31,B025,86429,98282892.2
2025-07-31,B026,101582,138799109.19
2025-07-31,B027,88015,117785057.99
2025-07-31,B028,94535,115037518.24
2025-07-31,B029,88777,84463253.69
2025-07-31,B030,94718,119062952.85
2025-07-31,B031,97229,125746933.51
2025-07-31,B032,100622,128721236.02
2025-07-31,B033,105408,109191207.97
2025-07-31,B034,97027,106648956.11
2025-07-31,B035,86639,121323582.93
2025-07-31,B036,89623,136455627.58
2025-07-31,B037,88929,123946830.77
2025-07-31,B038,102014,121248455.73
2025-07-31,B039,79853,96781397.83
2025-07-31,B040,93992,105296465.08
2025-07-31,B041,94235,125808947.48
2025-07-31,B042,102659,149615819.07
2025-07-31,B043,92296,127843114.55
2025-07-31,B044,91045,123913231.89
2025-07-31,B045,100305,115944664.69
2025-07-31,B046,97613,118864733.52
2025-07-31,B047,105440,125394833.05
2025-07-31,B048,92663,128957530.83
2025-07-31,B049,91097,115379062.36
2025-07-31,B050,90007,127677282.26
2025-07-31,B051,98642,130661196.63
2025-07-31,B052,106509,121243688.92
2025-07-31,B053,82141,86589239.56
2025-07-31,B054,99031,158325746.84
2025-07-31,B055,94244,113096228.82
2025-07-31,B056,95230,121885606.99
2025-07-31,B057,104889,163268966.0
2025-07-31,B058,102577,137643997.46
2025-07-31,B059,103151,115031472.04
2025-07-31,B060,98013,124625754.26
2025-07-31,B061,96604,145602321.52
2025-07-31,B062,99645,131232537.3
2025-07-31,B063,115650,218827615.06
2025-07-31,B064,95245,94377780.5
2025-07-31,B065,97371,117349981.96
2025-07-31,B066,89531,96020507.56
2025-07-31,B067,82372,113426633.66
2025-07-31,B068,104192,112742187.2
2025-07-31,B069,93137,107037035.41
2025-07-31,B070,100071,117457213.37
2025-07-31,B071,97216,125411927.26
2025-07-31,B072,106695,131705484.14
2025-07-31,B073,92487,131267080.26
2025-07-31,B074,85045,94454940.84
2025-07-31,B075,105373,139596412.42
2025-07-31,B076,96460,118703482.27
2025-07-31,B077,95786,95902637.3
2025-07-31,B078,79622,114852379.15
2025-07-31,B079,99845,115404616.22
2025-07-31,B080,82696,106289900.23
2025-07-31,B081,101169,114394430.07
2025-07-31,B082,92468,163672482.97
2025-07-31,B083,98721,151363832.35
2025-07-31,B084,94627,112713060.54
2025-07-31,B085,92224,120330529.16
2025-07-31,B086,88964,116281458.88
2025-07-31,B087,80479,85837695.41
2025-07-31,B088,93141,126938041.26
2025-07-31,B089,96759,122774907.66
2025-07-31,B090,97868,140629643.0
2025-07-31,B091,101081,125264436.25
2025-07-31,B092,97911,107703965.73
2025-07-31,B093,111183,128080324.62
2025-07-31,B094,91235,99551006.07
2025-07-31,B095,109512,140735615.06
2025-07-31,B096,96957,133469698.0
2025-07-31,B097,99638,106073382.24
2025-07-31,B098,102609,135665818.45
2025-07-31,B099,72374,99683133.01
2025-07-31,B100,108948,145205907.13
2025-08-01,B001,92964,112162144.37
2025-08-01,B002,119100,116757909.19
2025-08-01,B003,107133,141607261.13
2025-08-01,B004,91344,112725505.66
2025-08-01,B005,99738,132273792.88
2025-08-01,B006,99688,130406297.97
2025-08-01,B007,101555,130185983.95
2025-08-01,B008,116914,133174532.64
2025-08-01,B009,106325,121757157.28
2025-08-01,B010,103618,137663205.65
2025-08-01,B011,118446,137622039.88
2025-08-01,B012,109297,145565403.59
2025-08-01,B013,123020,155415916.21
2025-08-01,B014,105271,142162969.87
2025-08-01,B015,119406,129562692.43
2025-08-01,B016,88330,103740493.39
2025-08-01,B017,111173,138076758.75
2025-08-01,B018,102895,116221797.48
2025-08-01,B019,106985,126381739.24
2025-08-01,B020,107985,126134928.0
2025-08-01,B021,110375,142129955.51
2025-08-01,B022,118630,151711744.9
2025-08-01,B023,109257,136464957.11
2025-08-01,B024,104230,113666921.26
2025-08-01,B025,108811,124686290.02
2025-08-01,B026,97379,110252248.07
2025-08-01,B027,122438,181456934.07
2025-08-01,B028,99331,103810689.15
2025-08-01,B029,111107,120615613.02
2025-08-01,B030,115216,142225086.1
2025-08-01,B031,109720,120157056.98
2025-08-01,B032,98878,113347936.66
2025-08-01,B033,99042,112250449.29
2025-08-01,B034,114782,113198847.76
2025-08-01,B035,107698,133728007.45
2025-08-01,B036,101101,103911595.16
2025-08-01,B037,97650,155339565.51
2025-08-01,B038,98699,114769818.77
2025-08-01,B039,106935,126649949.57
2025-08-01,B040,126435,140673346.95
2025-08-01,B041,95008,118231272.34
2025-08-01,B042,86596,111149852.58
2025-08-01,B043,104265,104253908.53
2025-08-01,B044,99017,127256290.95
2025-08-01,B045,101247,130082260.23
2025-08-01,B046,94988,98080651.81
2025-08-01,B047,115580,150304038.98
2025-08-01,B048,100455,106790694.69
2025-08-01,B049,107928,125672053.8
2025-08-01,B050,118316,136995267.6
2025-08-01,B051,102229,108151983.33
2025-08-01,B052,97549,105404439.83
2025-08-01,B053,103038,165874608.5
2025-08-01,B054,103497,103464707.46
2025-08-01,B055,108862,149840795.25
2025-08-01,B056,104227,126603664.07
2025-08-01,B057,105472,157951635.97
2025-08-01,B058,100758,143403977.6
2025-08-01,B059,106114,112875323.54
2025-08-01,B060,107327,122234628.59
2025-08-01,B061,108823,150061981.04
2025-08-01,B062,90975,112462833.74
2025-08-01,B063,94629,104078067.31
2025-08-01,B064,92507,104169728.51
2025-08-01,B065,112503,181045951.65
2025-08-01,B066,95067,117083098.37
2025-08-01,B067,101102,125045797.88
2025-08-01,B068,103912,139751957.16
2025-08-01,B069,92769,98488883.65
2025-08-01,B070,100316,149654368.98
2025-08-01,B071,127603,121869664.29
2025-08-01,B072,105007,153344686.08
2025-08-01,B073,120494,159082884.69
2025-08-01,B074,100110,136821312.66
2025-08-01,B075,109289,126597314.98
2025-08-01,B076,100290,114503346.14
2025-08-01,B077,106155,159967583.94
2025-08-01,B078,111135,192371685.24
2025-08-01,B079,100372,127492187.49
2025-08-01,B080,108463,157301675.03
2025-08-01,B081,101834,130712389.83
2025-08-01,B082,106625,122713395.98
2025-08-01,B083,113838,176229702.43
2025-08-01,B084,116924,140868799.7
2025-08-01,B085,112873,152050160.24
2025-08-01,B086,103745,131383842.09
2025-08-01,B087,115790,152739563.48
2025-08-01,B088,112322,132532277.08
2025-08-01,B089,100278,128321068.33
2025-08-01,B090,95458,105909536.5
2025-08-01,B091,91174,140146112.11
2025-08-01,B092,119680,154611993.27
2025-08-01,B093,91808,113292583.44
2025-08-01,B094,102914,137442585.32
2025-08-01,B095,107825,145513616.16
2025-08-01,B096,94203,108474534.53
2025-08-01,B097,118968,128002384.83
2025-08-01,B098,125741,147474831.73
2025-08-01,B099,105516,145315947.39
2025-08-01,B100,102311,123134822.91
2025-08-02,B001,80788,116088576.81
2025-08-02,B002,90068,138788041.01
2025-08-02,B003,101936,126279660.74
2025-08-02,B004,88204,98547480.75
2025-08-02,B005,77261,69583512.78
2025-08-02,B006,82509,90472181.13
2025-08-02,B007,84990,106797829.12
2025-08-02,B008,88600,130780692.86
2025-08-02,B009,92628,107302913.95
2025-08-02,B010,94109,111074986.18
2025-08-02,B011,87877,118571650.38
2025-08-02,B012,82687,80536188.61
2025-08-02,B013,77702,105873999.87
2025-08-02,B014,89820,128414816.7
2025-08-02,B015,77589,117922370.11
2025-08-02,B016,101836,129715785.27
2025-08-02,B017,96855,120762572.24
2025-08-02,B018,99465,130653406.46
2025-08-02,B019,87017,120378783.09
2025-08-02,B020,89384,125645801.63
2025-08-02,B021,80724,101241767.94
2025-08-02,B022,95044,111060199.94
2025-08-02,B023,77703,87290946.26
2025-08-02,B024,86786,113214267.91
2025-08-02,B025,82490,107759108.26
2025-08-02,B026,99923,114545384.15
2025-08-02,B027,91837,113116303.89
2025-08-02,B028,90914,150216767.42
2025-08-02,B029,86305,127118779.03
2025-08-02,B030,93945,148859383.94
2025-08-02,B031,100168,137189105.56
2025-08-02,B032,100341,150149790.59
2025-08-02,B033,108853,124894104.32
2025-08-02,B034,81974,116851214.02
2025-08-02,B035,84606,111191104.46
2025-08-02,B036,94270,133550480.48
2025-08-02,B037,88677,111567733.52
2025-08-02,B038,91387,99506741.91
2025-08-02,B039,78679,91757058.97
2025-08-02,B040,94998,142734959.85
2025-08-02,B041,85096,94753695.57
2025-08-02,B042,91966,119061287.57
2025-08-02,B043,87260,105482948.77
2025-08-02,B044,81532,115777955.78
2025-08-02,B045,101745,106043233.91
2025-08-02,B046,93681,108329786.64
2025-08-02,B047,88139,91449605.91
2025-08-02,B048,81825,94851560.95
2025-08-02,B049,94651,129594975.98
2025-08-02,B050,92020,92777787.36
2025-08-02,B051,82243,91123640.88
2025-08-02,B052,92361,104197728.19
2025-08-02,B053,88540,105973391.09
2025-08-02,B054,92111,107857554.88
2025-08-02,B055,92518,116658141.76
2025-08-02,B056,83650,113727355.45
2025-08-02,B057,91670,91542521.48
2025-08-02,B058,99909,130205937.79
2025-08-02,B059,93852,113281291.26
2025-08-02,B060,89280,114766007.32
2025-08-02,B061,89175,105803261.26
2025-08-02,B062,100537,142780293.1
2025-08-02,B063,100747,121142800.09
2025-08-02,B064,81438,119848832.32
2025-08-02,B065,92657,138390247.77
2025-08-02,B066,87098,105076615.9
2025-08-02,B067,80294,105340609.95
2025-08-02,B068,94686,120785450.93
2025-08-02,B069,92631,118537912.04
2025-08-02,B070,84002,81498419.47
2025-08-02,B071,87114,75973167.55
2025-08-02,B072,97565,123161230.68
2025-08-02,B073,86512,121578993.75
2025-08-02,B074,85062,111012134.98
2025-08-02,B075,81322,108292588.3
